"","lhs","op","rhs","block","group","label","exo","est","se","z","pvalue","ci.lower","ci.upper","std.lv","std.all","std.nox","fmi"
"1037","Source.BL","~~","Material_deprivation",4,4,"",0,0.00409009049395897,0.000210755449756102,19.4068077418271,0,0.00367701740289147,0.00450316358502647,0.00409009049395897,0.215397708560226,0.00409009049395897,0.0397466997140583
"1038","Source.BL","~~","Social_deprivation",4,4,"",0,5.20984704190589e-06,0.000213624096660662,0.0243879184199975,0.980543185165138,-0.000413485688642894,0.000423905382726706,5.20984704190589e-06,0.000265622932964007,5.20984704190589e-06,0.0469475093569642
"1039","Source.BL","~~","Physical_activity",4,4,"",0,-0.0140541457432976,0.00373191552343939,-3.76593351457887,0.000165927945620092,-0.0213685657625847,-0.00673972572401042,-0.0140541457432976,-0.042430382288847,-0.0140541457432976,0.107594257793517
"1040","Source.BL","~~","MatINT",4,4,"",0,0.000172502141105525,0.000153821002542604,1.12144725527807,0.26209753097355,-0.000128981483943823,0.000473985766154873,0.000172502141105525,0.0130499448873422,0.000172502141105525,0.164935838162811
"1041","Source.BL","~~","SocINT",4,4,"",0,7.91421572939165e-05,0.00015761884480031,0.502111009595224,0.615589436178475,-0.000229785101799499,0.000388069416387332,7.91421572939165e-05,0.00584104062522907,7.91421572939165e-05,0.164523092414336
"1042","White","~~","White",4,4,"",0,0.0411163791401438,0.000618273907669374,66.5018831138044,0,0.039904584548531,0.0423281737317566,0.0411163791401438,1,0.0411163791401438,-1.62362247868586e-07
"1043","White","~~","Smoking",4,4,"",0,0.0130552569123926,0.0024874032366477,5.24854865509754,1.53302154082269e-07,0.00818003615353472,0.0179304776712504,0.0130552569123926,0.0560339963970158,0.0130552569123926,0.00495400601737361
"1044","White","~~","Alcohol",4,4,"",0,0.0478425291815949,0.00556884127588444,8.59111021690891,0,0.0369278008452413,0.0587572575179485,0.0478425291815949,0.0953787008818065,0.0478425291815949,0.0743095904518012
"1045","White","~~","Depression",4,4,"",0,-0.0167443969111781,0.0088143561817887,-1.89967327911863,0.0574760090557604,-0.0340202175743919,0.000531423752035746,-0.0167443969111781,-0.0203780596078982,-0.0167443969111781,0.0170820868863358
"1046","White","~~","Age_BL",4,4,"",0,0.00233030225752409,0.00123839946533341,1.88170483172545,0.0598761033556372,-9.69160930030504e-05,0.00475752060805123,0.00233030225752409,0.0200119547243252,0.00233030225752409,-2.76420344169637e-07
"1047","White","~~","Language_BL",4,4,"",0,0.00479420383136494,0.000789980963798513,6.06875868035185,1.28902666318709e-09,0.00324586959384762,0.00634253806888227,0.00479420383136494,0.0646631690217169,0.00479420383136494,-1.63142270581673e-07
"1048","White","~~","Language_FU1",4,4,"",0,0.00487930138176789,0.000791994283748535,6.16077853324142,7.23881621311762e-10,0.00332702110965916,0.00643158165387661,0.00487930138176789,0.0660590421158242,0.00487930138176789,0.0123342195879719
"1049","White","~~","Material_deprivation",4,4,"",0,-0.000251845481416565,8.71724417587651e-05,-2.88904929511444,0.00386408493688917,-0.00042270032770816,-8.09906351249698e-05,-0.000251845481416565,-0.0312809561017137,-0.000251845481416565,0.034704130444569
"1050","White","~~","Social_deprivation",4,4,"",0,0.000284459024017603,9.02633979436586e-05,3.15143270138311,0.00162471599254843,0.000107546014925825,0.000461372033109381,0.000284459024017603,0.034205662336464,0.000284459024017603,0.0392158943732023
"1051","White","~~","Physical_activity",4,4,"",0,0.00169384234464634,0.00159261024348061,1.06356363810928,0.287526422075384,-0.00142761637398522,0.0048153010632779,0.00169384234464634,0.012060995935313,0.00169384234464634,0.120558507237945
"1052","White","~~","MatINT",4,4,"",0,1.91624477584947e-05,6.53014917140945e-05,0.293445788993495,0.769181430495415,-0.000108826124137871,0.000147151019654861,1.91624477584947e-05,0.00341902963527268,1.91624477584947e-05,0.167167239760428
"1053","White","~~","SocINT",4,4,"",0,0.0001191747390299,6.69312926260303e-05,1.78055337576959,0.0749854422726723,-1.20081839558304e-05,0.000250357662015631,0.0001191747390299,0.0207445608627241,0.0001191747390299,0.16672243817556
"1054","Smoking","~~","Smoking",4,4,"",0,1.32023969853646,0.0199279935428709,66.2505081455509,0,1.28118154890828,1.35929784816463,1.32023969853646,1,1.32023969853646,0.0075281531694773
"1055","Smoking","~~","Alcohol",4,4,"",0,0.0972961987398604,0.0307654129635518,3.16251886022556,0.00156410603585533,0.0369970973617973,0.157595300117924,0.0972961987398604,0.0342305740851988,0.0972961987398604,0.0337753468678709
"1056","Smoking","~~","Depression",4,4,"",0,0.352688107955439,0.0499754814706102,7.05722281360809,1.69864122767649e-12,0.254737964162994,0.450638251747883,0.352688107955439,0.0757469537336624,0.352688107955439,0.0129678690088286
"1057","Smoking","~~","Age_BL",4,4,"",0,-0.0321163894157016,0.00705235859721383,-4.55399267819277,5.26371887188404e-06,-0.0459387582723021,-0.0182940205591011,-0.0321163894157016,-0.0486726517932277,-0.0321163894157016,0.00791712783607379
"1058","Smoking","~~","Language_BL",4,4,"",0,0.0294456269940767,0.0044943435141874,6.55170814182871,5.68827207558797e-11,0.0206368755721182,0.0382543784160352,0.0294456269940767,0.0700877847797317,0.0294456269940767,0.00720777185206023
"1059","Smoking","~~","Language_FU1",4,4,"",0,0.0299609430026062,0.00450573040211068,6.64951968466004,2.9405144985617e-11,0.0211298736904221,0.0387920123147903,0.0299609430026062,0.0715832057051461,0.0299609430026062,0.0194015417304106
"1060","Smoking","~~","Material_deprivation",4,4,"",0,0.00492526965526473,0.000498360755207068,9.88294042779972,0,0.0039485005237507,0.00590203878677877,0.00492526965526473,0.107958515902928,0.00492526965526473,0.0415294587051743
"1061","Smoking","~~","Social_deprivation",4,4,"",0,0.00502225435009566,0.000515782393822162,9.73715739476617,0,0.00401133943434437,0.00603316926584695,0.00502225435009566,0.106575659679917,0.00502225435009566,0.0455557339939718
"1062","Smoking","~~","Physical_activity",4,4,"",0,-0.0663921436228424,0.00902909675986393,-7.35313236623714,1.93622895494627e-13,-0.084088848085103,-0.0486954391605818,-0.0663921436228424,-0.0834272472277885,-0.0663921436228424,0.115421473556512
"1063","Smoking","~~","MatINT",4,4,"",0,-0.000353146360802493,0.00036900942050882,-0.957011775784874,0.338561311354141,-0.00107639153495578,0.00037009881335079,-0.000353146360802493,-0.0111195613104154,-0.000353146360802493,0.162433939397347
"1064","Smoking","~~","SocINT",4,4,"",0,0.000142882311534516,0.000378628175812929,0.377368406954242,0.705899841887802,-0.000599215276590925,0.000884979899659957,0.000142882311534516,0.00438914108492302,0.000142882311534516,0.164232809826775
"1065","Alcohol","~~","Alcohol",4,4,"",0,6.11942467338011,0.0932201530162415,65.6448683613933,0,5.93671653083497,6.30213281592526,6.11942467338011,1,6.11942467338011,0.0254970250851739
"1066","Alcohol","~~","Depression",4,4,"",0,-0.60192862714614,0.108483768290628,-5.5485593525252,2.88033106254915e-08,-0.814552905902959,-0.389304348389321,-0.60192862714614,-0.0600468806183617,-0.60192862714614,0.0311141400966127
"1067","Alcohol","~~","Age_BL",4,4,"",0,-0.0473920184928387,0.0152862611093156,-3.10030151610831,0.00193323734972117,-0.0773525397253726,-0.0174314972603048,-0.0473920184928387,-0.0333606571155198,-0.0473920184928387,0.0224284263111345
"1068","Alcohol","~~","Language_BL",4,4,"",0,0.0331407280377075,0.00968942922143338,3.42029724149272,0.000625527464768183,0.0141497957329481,0.0521316603424669,0.0331407280377075,0.0366399328737746,0.0331407280377075,0.0134300497965053
"1069","Alcohol","~~","Language_FU1",4,4,"",0,0.0339839743180375,0.00970601483025026,3.50133138186862,0.000462939816663344,0.0149605348173353,0.0530074138187396,0.0339839743180375,0.0377138551800936,0.0339839743180375,0.0240619550020441
"1070","Alcohol","~~","Material_deprivation",4,4,"",0,-0.0151057790155017,0.0010910941279765,-13.8446158110265,0,-0.0172442842100788,-0.0129672738209246,-0.0151057790155017,-0.153794610690885,-0.0151057790155017,0.0621125476916122
"1071","Alcohol","~~","Social_deprivation",4,4,"",0,-0.00660588336483585,0.00111890226730989,-5.90389666536111,3.55014573294454e-09,-0.00879889151098345,-0.00441287521868826,-0.00660588336483585,-0.0651120433244543,-0.00660588336483585,0.0665150603998792
"1072","Alcohol","~~","Physical_activity",4,4,"",0,0.138373656296018,0.0194978023263505,7.0968847657775,1.27609034450415e-12,0.10015866595869,0.176588646633346,0.138373656296018,0.0807636125143716,0.138373656296018,0.121044650489509
"1073","Alcohol","~~","MatINT",4,4,"",0,0.000749433903101979,0.000804233340773312,0.931861270985557,0.351408224932696,-0.00082683447998004,0.002325702286184,0.000749433903101979,0.0109606762918836,0.000749433903101979,0.182651715806475
"1074","Alcohol","~~","SocINT",4,4,"",0,0.000218691472053604,0.00082094465813585,0.26639002993234,0.789938842871492,-0.00139033049119321,0.00182771343530042,0.000218691472053604,0.00312035508918478,0.000218691472053604,0.175940975648858
"1075","Depression","~~","Depression",4,4,"",0,16.4209584205071,0.247867965591955,66.2488126744851,0,15.9351461350257,16.9067707059886,16.4209584205071,1,16.4209584205071,0.00758111372821557
"1076","Depression","~~","Age_BL",4,4,"",0,0.101800654437732,0.0248807316709453,4.09154585098516,4.28507199707884e-05,0.0530353164536737,0.15056599242179,0.101800654437732,0.0437457640325347,0.101800654437732,0.0090782473926615
"1077","Depression","~~","Language_BL",4,4,"",0,0.0239630241362995,0.0157935135279201,1.51726999150235,0.129198531395809,-0.00699169356777,0.054917741840369,0.0239630241362995,0.0161729891668722,0.0239630241362995,0.00467654303578635
"1078","Depression","~~","Language_FU1",4,4,"",0,0.0286518468307286,0.015834035380436,1.80951009280489,0.0703717936010861,-0.00238229224485889,0.0596859859063161,0.0286518468307286,0.0194104421780246,0.0286518468307286,0.0170516695988021
"1079","Depression","~~","Material_deprivation",4,4,"",0,0.00972381969005811,0.00175528933268043,5.53972471034691,3.02947491537253e-08,0.00628351581555713,0.0131641235645591,0.00972381969005811,0.0604353348897915,0.00972381969005811,0.0466176451712749
"1080","Depression","~~","Social_deprivation",4,4,"",0,0.0133758705072817,0.00181679482705272,7.36234510804975,1.80744308408975e-13,0.00981501807895966,0.0169367229356037,0.0133758705072817,0.0804838095341194,0.0133758705072817,0.0478082328036168
"1081","Depression","~~","Physical_activity",4,4,"",0,-0.340737483502433,0.0320425506957596,-10.6339063558858,0,-0.40353972883892,-0.277935238165945,-0.340737483502433,-0.121405476374723,-0.340737483502433,0.119628427183747
"1082","Depression","~~","MatINT",4,4,"",0,0.000232605890036718,0.00131022760192028,0.1775309035589,0.859091393215636,-0.00233539302127731,0.00280060480135075,0.000232605890036718,0.00207673350356613,0.000232605890036718,0.173783046747381
"1083","Depression","~~","SocINT",4,4,"",0,-0.00214117502565402,0.00134453023227565,-1.59250790666866,0.111270627964232,-0.00477640585703957,0.000494055805731532,-0.00214117502565402,-0.0186500665443139,-0.00214117502565402,0.175371531289204
"1084","Age_BL","~~","Age_BL",4,4,"",0,0.329784793586537,0.00495902955903998,66.5018809951156,0,0.320065274252549,0.339504312920525,0.329784793586537,1,0.329784793586537,-3.87410205915373e-07
"1085","Age_BL","~~","Language_BL",4,4,"",0,-0.00311504750869479,0.00223288436119097,-1.39507784766484,0.162992365508333,-0.00749142043827183,0.00126132542088224,-0.00311504750869479,-0.014835332435522,-0.00311504750869479,-2.85674045308326e-07
"1086","Age_BL","~~","Language_FU1",4,4,"",0,-0.00270114342609492,0.0022371054711736,-1.20742783963506,0.227267419474558,-0.00708578957921268,0.00168350272702285,-0.00270114342609492,-0.0129126205993704,-0.00270114342609492,0.011264257246127
"1087","Age_BL","~~","Material_deprivation",4,4,"",0,-0.000443292500332717,0.000247726666643863,-1.78944199402644,0.0735436613698657,-0.000928827844964848,4.22428442994142e-05,-0.000443292500332717,-0.0194414367769611,-0.000443292500332717,0.0418641962058981
"1088","Age_BL","~~","Social_deprivation",4,4,"",0,0.00118035713494583,0.000256887273509925,4.59484473021285,4.33071620120629e-06,0.000676867330779683,0.00168384693911197,0.00118035713494583,0.05011685803195,0.00118035713494583,0.0472895878708524
"1089","Age_BL","~~","Physical_activity",4,4,"",0,-0.0999427686403868,0.00458023072091989,-21.8204659830574,0,-0.108919855894274,-0.0909656813864999,-0.0999427686403868,-0.25127754452012,-0.0999427686403868,0.0933590138874073
"1090","Age_BL","~~","MatINT",4,4,"",0,0.000137272392687334,0.000183764916569177,0.74700000005528,0.455063560801519,-0.000222900225410261,0.000497445010784929,0.000137272392687334,0.00864822943366456,0.000137272392687334,0.156425092781702
"1091","Age_BL","~~","SocINT",4,4,"",0,0.000144915999739139,0.000188314286045987,0.769543313903172,0.441570841714467,-0.00022417321868537,0.000514005218163647,0.000144915999739139,0.00890693927252008,0.000144915999739139,0.155997185486539
"1092","Language_BL","~~","Language_BL",4,4,"",0,0.133691611321551,0.00201034312718687,66.5018869234673,0,0.129751411195697,0.137631811447405,0.133691611321551,1,0.133691611321551,-1.78798687855419e-07
"1093","Language_BL","~~","Language_FU1",4,4,"",0,0.13007437834504,0.00198442999529509,65.5474764307306,0,0.126184967024421,0.133963789665659,0.13007437834504,0.976611286344766,0.13007437834504,0.00492413675366798
"1094","Language_BL","~~","Material_deprivation",4,4,"",0,0.00240145469775365,0.000160057409019949,15.0037084347301,0,0.00208774794061576,0.00271516145489155,0.00240145469775365,0.165415273033465,0.00240145469775365,0.0444401020739185
"1095","Language_BL","~~","Social_deprivation",4,4,"",0,0.00227334105964004,0.000165501689481829,13.7360595336378,0,0.00194896370887513,0.00259771841040496,0.00227334105964004,0.151599663314847,0.00227334105964004,0.0504934050966024
"1096","Language_BL","~~","Physical_activity",4,4,"",0,-0.00313600938608199,0.00282244328897998,-1.11109739505708,0.266526429032839,-0.00866789658088953,0.00239587780872555,-0.00313600938608199,-0.0123834852589202,-0.00313600938608199,0.0895280203549381
"1097","Language_BL","~~","MatINT",4,4,"",0,7.79218187536012e-05,0.000116375278448683,0.669573639627953,0.503129622776473,-0.000150169535696638,0.00030601317320384,7.79218187536012e-05,0.00771021190558577,7.79218187536012e-05,0.147308119453678
"1098","Language_BL","~~","SocINT",4,4,"",0,0.000106937225594482,0.000119259273372336,0.896678493592825,0.369890499799626,-0.000126806655037715,0.000340681106226678,0.000106937225594482,0.0103229613397912,0.000106937225594482,0.146874813796137
"1099","Language_FU1","~~","Language_FU1",4,4,"",0,0.132689293703175,0.00201410858889865,65.8799105641726,0,0.128741713407981,0.136636873998369,0.132689293703175,1,0.132689293703175,0.0185661250970319
"1100","Language_FU1","~~","Material_deprivation",4,4,"",0,0.00235715409883554,0.000160258666697067,14.7084344791861,0,0.00204305288389888,0.0026712553137722,0.00235715409883554,0.162975874807909,0.00235715409883554,0.0547094590462801
"1101","Language_FU1","~~","Social_deprivation",4,4,"",0,0.00220922848723849,0.000165481960008262,13.3502678305731,0,0.0018848898055312,0.00253356716894578,0.00220922848723849,0.147879649698685,0.00220922848723849,0.0583805625907037
"1102","Language_FU1","~~","Physical_activity",4,4,"",0,-0.00310798180767252,0.00282195078530331,-1.10135932343641,0.270740301506954,-0.00863890371301153,0.0024229400976665,-0.00310798180767252,-0.0123190762497291,-0.00310798180767252,0.0960161704595318
"1103","Language_FU1","~~","MatINT",4,4,"",0,5.61009232731596e-05,0.000116316037479675,0.482314601569562,0.62958247613231,-0.000171874321011414,0.000284076167557733,5.61009232731596e-05,0.00557200349055614,5.61009232731596e-05,0.152840247971707
"1104","Language_FU1","~~","SocINT",4,4,"",0,0.000106627063140561,0.000119171366494591,0.894737270176392,0.370927550389423,-0.000126944523177261,0.000340198649458383,0.000106627063140561,0.0103318233830413,0.000106627063140561,0.151999167793061
"1105","Material_deprivation","~~","Material_deprivation",4,4,"",0,0.0015764980094235,2.43004893451635e-05,64.8751548592691,0,0.00152886992550028,0.00162412609334672,0.0015764980094235,1,0.0015764980094235,0.0483985730380332
"1106","Material_deprivation","~~","Social_deprivation",4,4,"",0,0.000105428404861505,1.77816914315093e-05,5.92904253611584,3.04706149201195e-09,7.05769300715424e-05,0.000140279879651468,0.000105428404861505,0.0647435698464738,0.000105428404861505,0.0479168620988428
"1107","Material_deprivation","~~","Physical_activity",4,4,"",0,-0.00083465243134838,0.00031561091452004,-2.64456136638261,0.00817968732396412,-0.00145323845693541,-0.000216066405761353,-0.00083465243134838,-0.030351248880472,-0.00083465243134838,0.140719926234939
"1108","Material_deprivation","~~","MatINT",4,4,"",0,-1.86978002249755e-05,1.27647509962879e-05,-1.46479944892094,0.142975642282543,-4.37162524493216e-05,6.32065199937058e-06,-1.86978002249755e-05,-0.017037391937739,-1.86978002249755e-05,0.16408790412823
"1109","Material_deprivation","~~","SocINT",4,4,"",0,3.75754857416551e-06,1.30804844102119e-05,0.287263717177935,0.773910401860136,-2.18797297701875e-05,2.93948269185186e-05,3.75754857416551e-06,0.00334029910625225,3.75754857416551e-06,0.163858814949591
